baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,hgnc_symbol
9.61804772845456,0.0529214041319807,0.712106816947568,0.0743166655233372,0.940758416530446,1,ENSG00000000003,TSPAN6
612.947555257099,0.240784279940388,0.492038548023559,0.489360601740617,0.624586423717124,1,ENSG00000000419,DPM1
489.00392984743,-0.229651726166049,0.465315665339213,-0.493539640447381,0.621631337786141,1,ENSG00000000457,SCYL3
20.8846951818281,-0.110685658065834,0.699568851484375,-0.158219820437941,0.874283586019576,1,ENSG00000000460,C1orf112
202.442619599773,-0.682889106512453,0.597693855448157,-1.14253994798125,0.25322965088608,1,ENSG00000000938,FGR
14.5530789122836,-1.46074966237751,0.673955141176709,-2.16742862117956,0.0302021868650074,1,ENSG00000000971,CFH
90.6485354290913,-0.247405723059124,0.609331456588154,-0.406028148365143,0.684721918197247,1,ENSG00000001036,FUCA2
180.513028955355,-0.0990088906008897,0.592550582993525,-0.167089348053129,0.867299747213732,1,ENSG00000001084,GCLC
158.508033880046,-0.767068605202303,0.627153424332766,-1.22309561813904,0.221293583465011,1,ENSG00000001167,NFYA
85.9253098285087,0.434535973223817,0.502668452915455,0.864458413301107,0.387336116073288,1,ENSG00000001460,STPG1
214.556656922806,-0.445066799433587,0.587312385597335,-0.757802509104121,0.44856922007504,1,ENSG00000001461,NIPAL3
139.077752784236,-0.314543945641746,0.636108556910979,-0.494481550710794,0.620966132699944,1,ENSG00000001497,LAS1L
750.491466266809,0.294925682647618,0.622661936788458,0.473652981212847,0.635747387725398,1,ENSG00000001561,ENPP4
1.01068499006583,-0.514226808243774,0.549067548942152,-0.936545620360367,0.348992335476877,1,ENSG00000001617,SEMA3F
10.2397772730217,-0.579891803716407,0.677515836308578,-0.855908855025334,0.392048196576638,1,ENSG00000001626,CFTR
103.981196627467,0.535982949889162,0.458744424611769,1.16836940381948,0.242657790962208,1,ENSG00000001629,ANKIB1
983.187585679385,-0.491289201595655,0.597817861928012,-0.821804152875605,0.411188369805263,1,ENSG00000001630,CYP51A1
188.917622756129,-0.51907073823088,0.469778301941638,-1.10492701788378,0.269191214222091,1,ENSG00000001631,KRIT1
51.0712313666506,-0.803370252309936,0.632924376890221,-1.26929895836399,0.204334457739732,1,ENSG00000002016,RAD52
117.457744423504,0.391482192129031,0.553430289319878,0.707373990336039,0.479334095947074,1,ENSG00000002330,BAD
3786.95815507308,0.1263002473919,0.509303154233224,0.247986383634418,0.804144942094355,1,ENSG00000002549,LAP3
82.4320647907766,0.313436269059447,0.5845973789519,0.53615749975033,0.591849703548736,1,ENSG00000002586,CD99
47.5156784514601,-0.334496041028493,0.703702126493443,-0.475337544729744,0.634546402587466,1,ENSG00000002587,HS3ST1
574.515498427326,-1.20356970108684,0.70357024903492,-1.71066031108871,0.0871438383844507,1,ENSG00000002726,AOC1
1.71283128535303,1.14737403502609,0.620460363998324,1.84923018713438,0.0644245815596453,1,ENSG00000002745,WNT16
25.373770861118,-0.350175626142333,0.742570810746876,-0.471572032019582,0.637232293544935,1,ENSG00000002746,HECW1
119.995899116638,-0.392025937744019,0.552175271821099,-0.709966486639469,0.477724918751448,1,ENSG00000002822,MAD1L1
749.485481966429,-0.667513514552987,0.620798464274963,-1.07524994497624,0.282262839857848,1,ENSG00000002834,LASP1
