baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,hgnc_symbol
9.61804772845456,-0.222042341630635,0.709306104441889,-0.313041633562913,0.754249031573011,1,ENSG00000000003,TSPAN6
612.947555257099,0.422382204734117,0.492500552583755,0.857627879843417,0.391097975148503,1,ENSG00000000419,DPM1
489.00392984743,-0.41944783801193,0.465969300161538,-0.900161958881238,0.368034067236452,1,ENSG00000000457,SCYL3
20.8846951818281,-0.27864690831051,0.699839104369913,-0.398158528968433,0.69051333324928,1,ENSG00000000460,C1orf112
202.442619599773,-0.0992459520202421,0.599474250935565,-0.165554987333242,0.868507173243171,1,ENSG00000000938,FGR
14.5530789122836,-0.712659415527571,0.693653668129271,-1.02739947652776,0.304232397886373,1,ENSG00000000971,CFH
90.6485354290913,0.0754185403567648,0.608966227428997,0.123846835768176,0.901436547662478,1,ENSG00000001036,FUCA2
180.513028955355,-0.864918698397462,0.596579802920192,-1.44979547440893,0.147115561914864,1,ENSG00000001084,GCLC
158.508033880046,0.203552971902621,0.626277848660549,0.325020232374449,0.7451657590803,1,ENSG00000001167,NFYA
85.9253098285087,0.0583078663647648,0.501633617511872,0.11623596252176,0.907465535938888,1,ENSG00000001460,STPG1
214.556656922806,0.135201242683132,0.587364349859611,0.23018292260238,0.817949631386988,1,ENSG00000001461,NIPAL3
139.077752784236,0.107276108760356,0.636086889473395,0.168650086231408,0.866071881674121,1,ENSG00000001497,LAS1L
750.491466266809,-0.134988884393299,0.622016713271203,-0.217018098570678,0.828194240421598,1,ENSG00000001561,ENPP4
1.01068499006583,-0.0408633366712988,0.551552951212082,-0.0740877853730968,0.940940534409625,1,ENSG00000001617,SEMA3F
10.2397772730217,-0.595303249342101,0.673500736586571,-0.883893984079677,0.376753445041922,1,ENSG00000001626,CFTR
103.981196627467,-0.391688273541133,0.454209080577066,-0.862352362140139,0.388493646594579,1,ENSG00000001629,ANKIB1
983.187585679385,0.192642503403688,0.59772763124007,0.32229144736713,0.747231911774549,1,ENSG00000001630,CYP51A1
188.917622756129,0.0462526805293526,0.470949877051538,0.0982114717152605,0.921764373392628,1,ENSG00000001631,KRIT1
51.0712313666506,0.782621076714108,0.630045467000524,1.2421660303977,0.214175310175577,1,ENSG00000002016,RAD52
117.457744423504,0.724759337103874,0.551648760074341,1.3138057937558,0.188911567399039,1,ENSG00000002330,BAD
3786.95815507308,0.168442955425349,0.509247651277487,0.330768251955205,0.740819543536827,1,ENSG00000002549,LAP3
82.4320647907766,0.830440084147406,0.582796079292639,1.424923937641,0.154179189258242,1,ENSG00000002586,CD99
47.5156784514601,-0.471227497639009,0.705262259392953,-0.668159243406295,0.504031948406252,1,ENSG00000002587,HS3ST1
574.515498427326,0.0994633740388989,0.703560540282045,0.141371450421347,0.887576506994402,1,ENSG00000002726,AOC1
1.71283128535303,0.186381166214345,0.613076909316095,0.304009437286194,0.761120701325774,1,ENSG00000002745,WNT16
25.373770861118,0.769984905532892,0.742388468164103,1.03717250274244,0.299655470530524,1,ENSG00000002746,HECW1
119.995899116638,0.0323923816061108,0.554253410713623,0.0584432697751096,0.953395549355407,1,ENSG00000002822,MAD1L1
749.485481966429,-0.487852937389476,0.62073612611993,-0.785926445813498,0.431910580196055,1,ENSG00000002834,LASP1
795.38761436399,0.300306346119004,0.641913714594273,0.467829771028985,0.639906328887822,1,ENSG00000002919,SNX11
783.344350287113,0.534037509304126,0.589447865129508,0.905996171835812,0.364937878671943,1,ENSG00000002933,TMEM176A
