baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,hgnc_symbol
9.61804772845456,1.54405258210513,2.93696007167196,0.525731553860084,0.599074736871513,0.999837281010382,ENSG00000000003,TSPAN6
612.947555257099,-0.209129750353274,0.797629006909706,-0.262189249063943,0.793175541555706,0.999837281010382,ENSG00000000419,DPM1
489.00392984743,0.21490539767224,0.741546320238771,0.289807112255701,0.771963806473998,0.999837281010382,ENSG00000000457,SCYL3
20.8846951818281,0.253615516091772,1.49120238736406,0.170074510502949,0.864951539128001,0.999837281010382,ENSG00000000460,C1orf112
202.442619599773,-0.709085162571947,1.06692210526429,-0.664608183740176,0.50630113351666,0.999837281010382,ENSG00000000938,FGR
14.5530789122836,-0.628952895017353,1.45525902455638,-0.432193090305062,0.665601080904163,0.999837281010382,ENSG00000000971,CFH
90.6485354290913,-0.410868307636882,1.09925322597213,-0.373770390597244,0.708575150329586,0.999837281010382,ENSG00000001036,FUCA2
180.513028955355,1.01652436134202,1.05684126920191,0.961851501228439,0.336124203506629,0.999837281010382,ENSG00000001084,GCLC
158.508033880046,-1.26735589256847,1.15727728433712,-1.09511861134853,0.273464676004608,0.999837281010382,ENSG00000001167,NFYA
85.9253098285087,0.434186073082099,0.81977071806293,0.52964330576244,0.596359262919685,0.999837281010382,ENSG00000001460,STPG1
214.556656922806,-0.71909329646008,1.03330031932082,-0.69591897245588,0.486479574996801,0.999837281010382,ENSG00000001461,NIPAL3
139.077752784236,-0.556081885786681,1.19063058404958,-0.467048212297163,0.640465384705958,0.999837281010382,ENSG00000001497,LAS1L
750.491466266809,0.585249411615501,1.14275167694433,0.512140496857931,0.60855268383076,0.999837281010382,ENSG00000001561,ENPP4
1.01068499006583,-3.40584010137338,4.76481878589817,-0.714789009700268,0.474739427251913,0.999837281010382,ENSG00000001617,SEMA3F
10.2397772730217,-0.00126279744207547,1.36064644345424,-0.000928086387283416,0.9992594943068,0.999837281010382,ENSG00000001626,CFTR
103.981196627467,1.03953160090764,0.723699028136165,1.43641425577823,0.150884499021353,0.999837281010382,ENSG00000001629,ANKIB1
983.187585679385,-0.858596235550914,1.06411638514025,-0.806863090861765,0.419745365451365,0.999837281010382,ENSG00000001630,CYP51A1
188.917622756129,-0.635815966338716,0.751181007398832,-0.846421781270006,0.397317491850239,0.999837281010382,ENSG00000001631,KRIT1
51.0712313666506,-2.0710633776329,1.17354862894161,-1.76478701142597,0.0775995683887597,0.999837281010382,ENSG00000002016,RAD52
117.457744423504,-0.390256414766755,0.939326183295858,-0.415464214355703,0.677802106862013,0.999837281010382,ENSG00000002330,BAD
3786.95815507308,-0.04757489301183,0.835281055128738,-0.0569567485335789,0.954579648847058,0.999837281010382,ENSG00000002549,LAP3
82.4320647907766,-0.626540943679329,1.02324030167542,-0.612310659239526,0.540332238624067,0.999837281010382,ENSG00000002586,CD99
47.5156784514601,0.278774216978794,1.52381774564636,0.18294459280007,0.854841493300201,0.999837281010382,ENSG00000002587,HS3ST1
574.515498427326,-1.95845460973691,1.51420821731814,-1.29338527379385,0.195877840779654,0.999837281010382,ENSG00000002726,AOC1
1.71283128535303,3.87803742336975,4.2698453127009,0.908238387895295,0.363752286444637,0.999837281010382,ENSG00000002745,WNT16
25.373770861118,-2.0209053872404,2.05353759855266,-0.984109270102838,0.325061789445299,0.999837281010382,ENSG00000002746,HECW1
119.995899116638,-0.504549829988798,0.940862328239343,-0.536263186276119,0.591776669533861,0.999837281010382,ENSG00000002822,MAD1L1
749.485481966429,-0.236438866960346,1.13716940192823,-0.207918773191954,0.835292390598514,0.999837281010382,ENSG00000002834,LASP1
795.38761436399,-1.13474315280433,1.212295963605,-0.936028153908839,0.34925869227959,0.999837281010382,ENSG00000002919,SNX11
783.344350287113,-0.842396730364926,1.03942678443604,-0.810443547326888,0.417685298127483,0.999837281010382,ENSG00000002933,TMEM176A
1075.22195789547,-0.948411004863825,1.06288844027291,-0.89229590701006,0.372234347524297,0.999837281010382,ENSG00000003056,M6PR
60.1481283177972,0.00724425538702482,1.01759764043728,0.00711897816892716,0.994319925207917,0.999837281010382,ENSG00000003147,ICA1
1.06672212251915,2.37828532528775,3.84063931892136,0.619242039618468,0.535756920962376,0.999837281010382,ENSG00000003249,DBNDD1
62.819057850643,-1.62119272339897,0.903345402601535,-1.79465431354398,0.072708793812319,0.999837281010382,ENSG00000003393,ALS2
66.1533487909436,0.499204696508743,1.11224821198279,0.448824903587678,0.653557972325924,0.999837281010382,ENSG00000003400,CASP10
6223.99398182522,0.650717555580065,1.06057576864528,0.61355121889241,0.539511926974059,0.999837281010382,ENSG00000003402,CFLAR
6256.6564833719,-0.618416640861495,1.10115604345432,-0.561606726437722,0.574383996494074,0.999837281010382,ENSG00000003436,TFPI
